match_id,matchup,p1_ai,p2_ai,winner_label,winner_index,termination,turns_completed,loadout_deck,loadout_class,loadout_barracks,loadout_battlefields,p1_final_score,p2_final_score
147,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Ossuary Keep,"Scorched Wastes, Arcane Nexus, Grand Cathedral",99.25,63.0
148,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,High Command Spire,"Breach Point, Hall of Mirrors, Bloodletting Altar",92.25,76.25
149,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Quartermaster's Bastion,"Bloodletting Altar, Grand Cathedral, Hall of Mirrors",52.25,104.0
150,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,Quartermaster's Bastion,"Hall of Mirrors, Silent Chasm, Grand Cathedral",103.25,56.5
151,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Quartermaster's Bastion,"Breach Point, Ironheart Forges, Scorched Wastes",64.25,108.25
152,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,Quartermaster's Bastion,"Arcane Nexus, Breach Point, Ironheart Forges",87.75,75.0
153,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,Sanctum of the Fallen,"Breach Point, Bloodletting Altar, Scorched Wastes",51.0,112.5
154,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Quartermaster's Bastion,"Scorched Wastes, Arcane Nexus, Ironheart Forges",98.25,56.0
155,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Quartermaster's Bastion,"Arcane Nexus, Silent Chasm, Grand Cathedral",85.25,130.75
156,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Sanctum of the Fallen,"Ironheart Forges, Hall of Mirrors, Breach Point",88.0,70.25
157,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Ossuary Keep,"Grand Cathedral, Ironheart Forges, Martyr’s Square",83.5,66.25
158,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Grand Strategist,Quartermaster's Bastion,"Grand Cathedral, Scorched Wastes, Breach Point",58.5,117.5
159,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,Sanctum of the Fallen,"Scorched Wastes, Ironheart Forges, Breach Point",83.75,94.25
160,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,War-Wrought Citadel,"Grand Cathedral, Breach Point, Ironheart Forges",81.0,77.75
161,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,High Command Spire,"Grand Cathedral, Arcane Nexus, Bloodletting Altar",63.25,105.0
162,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,Ossuary Keep,"Breach Point, Ironheart Forges, Hall of Mirrors",75.0,86.25
163,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Quartermaster's Bastion,"Scorched Wastes, Bloodletting Altar, Grand Cathedral",84.0,89.75
164,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Ossuary Keep,"Martyr’s Square, Silent Chasm, Scorched Wastes",83.5,69.75
165,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Sanctum of the Fallen,"Martyr’s Square, Bloodletting Altar, Hall of Mirrors",104.5,63.75
166,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Quartermaster's Bastion,"Scorched Wastes, Grand Cathedral, Ironheart Forges",97.5,70.5
167,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,Quartermaster's Bastion,"Martyr’s Square, Bloodletting Altar, Breach Point",100.75,65.0
168,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,War-Wrought Citadel,"Arcane Nexus, Scorched Wastes, Grand Cathedral",83.0,85.5
169,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,High Command Spire,"Breach Point, Arcane Nexus, Ironheart Forges",79.25,83.5
170,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,War-Wrought Citadel,"Bloodletting Altar, Scorched Wastes, Ironheart Forges",73.25,87.75
171,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,War-Wrought Citadel,"Grand Cathedral, Silent Chasm, Scorched Wastes",96.5,70.75
172,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,War-Wrought Citadel,"Breach Point, Bloodletting Altar, Scorched Wastes",84.0,76.5
173,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,Sanctum of the Fallen,"Ironheart Forges, Scorched Wastes, Grand Cathedral",84.0,102.25
174,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,Sanctum of the Fallen,"Arcane Nexus, Grand Cathedral, Silent Chasm",95.5,85.75
175,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Vanguard,Ossuary Keep,"Arcane Nexus, Grand Cathedral, Breach Point",77.75,87.25
176,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,War-Wrought Citadel,"Martyr’s Square, Scorched Wastes, Breach Point",82.5,93.0
177,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Quartermaster's Bastion,"Silent Chasm, Arcane Nexus, Hall of Mirrors",75.5,63.25
178,bad_vs_bad,bad,bad,Player 1,0,winner_declared,51,Relentless Assault,Ash Chancellor,War-Wrought Citadel,"Hall of Mirrors, Martyr’s Square, Grand Cathedral",118.0,40.25
179,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,War-Wrought Citadel,"Scorched Wastes, Bloodletting Altar, Breach Point",87.75,92.75
180,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,Sanctum of the Fallen,"Arcane Nexus, Silent Chasm, Grand Cathedral",77.75,82.25
181,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,Sanctum of the Fallen,"Grand Cathedral, Breach Point, Silent Chasm",67.25,94.5
182,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,High Command Spire,"Silent Chasm, Grand Cathedral, Martyr’s Square",102.25,89.25
183,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,War-Wrought Citadel,"Scorched Wastes, Martyr’s Square, Breach Point",65.75,106.0
184,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,Ossuary Keep,"Ironheart Forges, Scorched Wastes, Martyr’s Square",87.75,71.75
185,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,Ossuary Keep,"Hall of Mirrors, Martyr’s Square, Grand Cathedral",90.25,72.25
186,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,War-Wrought Citadel,"Martyr’s Square, Grand Cathedral, Silent Chasm",71.5,101.25
187,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,War-Wrought Citadel,"Hall of Mirrors, Breach Point, Scorched Wastes",75.0,84.25
188,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,High Command Spire,"Bloodletting Altar, Hall of Mirrors, Arcane Nexus",48.25,100.0
189,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,High Command Spire,"Hall of Mirrors, Breach Point, Silent Chasm",58.5,117.75
190,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,War-Wrought Citadel,"Grand Cathedral, Martyr’s Square, Hall of Mirrors",79.75,107.25
191,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,High Command Spire,"Arcane Nexus, Silent Chasm, Scorched Wastes",74.75,110.75
192,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,War-Wrought Citadel,"Hall of Mirrors, Ironheart Forges, Arcane Nexus",61.25,110.0
193,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Ossuary Keep,"Bloodletting Altar, Grand Cathedral, Scorched Wastes",107.75,91.25
194,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,High Command Spire,"Scorched Wastes, Grand Cathedral, Martyr’s Square",75.75,82.25
195,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,War-Wrought Citadel,"Grand Cathedral, Silent Chasm, Scorched Wastes",105.75,58.75
196,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,High Command Spire,"Hall of Mirrors, Ironheart Forges, Grand Cathedral",64.0,96.25
197,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,War-Wrought Citadel,"Scorched Wastes, Breach Point, Silent Chasm",67.5,92.5
198,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,War-Wrought Citadel,"Grand Cathedral, Breach Point, Martyr’s Square",57.5,93.25
199,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,War-Wrought Citadel,"Scorched Wastes, Breach Point, Hall of Mirrors",69.5,95.0
200,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,War-Wrought Citadel,"Arcane Nexus, Breach Point, Hall of Mirrors",62.0,100.75
201,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,Sanctum of the Fallen,"Ironheart Forges, Grand Cathedral, Bloodletting Altar",54.25,112.5
202,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Ash Chancellor,High Command Spire,"Grand Cathedral, Silent Chasm, Ironheart Forges",76.75,86.5
203,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Ossuary Keep,"Hall of Mirrors, Breach Point, Silent Chasm",61.25,90.25
204,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,Sanctum of the Fallen,"Breach Point, Ironheart Forges, Grand Cathedral",77.75,79.75
205,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,Quartermaster's Bastion,"Bloodletting Altar, Arcane Nexus, Grand Cathedral",108.25,71.5
206,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,Ossuary Keep,"Ironheart Forges, Silent Chasm, Breach Point",67.5,104.25
207,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,Quartermaster's Bastion,"Breach Point, Silent Chasm, Scorched Wastes",70.75,116.0
208,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,Sanctum of the Fallen,"Hall of Mirrors, Ironheart Forges, Grand Cathedral",86.75,65.25
209,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,War-Wrought Citadel,"Bloodletting Altar, Silent Chasm, Scorched Wastes",71.25,108.0
210,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,Ossuary Keep,"Hall of Mirrors, Breach Point, Ironheart Forges",89.0,73.75
211,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,High Command Spire,"Silent Chasm, Ironheart Forges, Grand Cathedral",106.75,101.25
212,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,War-Wrought Citadel,"Bloodletting Altar, Silent Chasm, Breach Point",62.25,89.25
213,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Sanctum of the Fallen,"Scorched Wastes, Ironheart Forges, Hall of Mirrors",100.25,103.0
214,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Quartermaster's Bastion,"Martyr’s Square, Grand Cathedral, Breach Point",110.75,87.0
215,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,High Command Spire,"Breach Point, Ironheart Forges, Scorched Wastes",87.5,53.0
216,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Sanctum of the Fallen,"Grand Cathedral, Ironheart Forges, Arcane Nexus",87.0,70.75
217,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,Ossuary Keep,"Breach Point, Hall of Mirrors, Scorched Wastes",51.0,105.5
218,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,Sanctum of the Fallen,"Ironheart Forges, Breach Point, Silent Chasm",63.75,99.5
219,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,War-Wrought Citadel,"Arcane Nexus, Silent Chasm, Ironheart Forges",77.5,81.0
220,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,War-Wrought Citadel,"Martyr’s Square, Silent Chasm, Hall of Mirrors",97.0,50.0
221,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,Quartermaster's Bastion,"Hall of Mirrors, Martyr’s Square, Arcane Nexus",97.5,82.25
222,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,Sanctum of the Fallen,"Arcane Nexus, Bloodletting Altar, Scorched Wastes",79.75,97.5
223,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Sanctum of the Fallen,"Grand Cathedral, Hall of Mirrors, Silent Chasm",92.0,76.5
224,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,Sanctum of the Fallen,"Bloodletting Altar, Martyr’s Square, Scorched Wastes",63.25,96.25
225,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Ash Chancellor,Ossuary Keep,"Bloodletting Altar, Grand Cathedral, Breach Point",97.25,73.75
226,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Vanguard,Sanctum of the Fallen,"Scorched Wastes, Silent Chasm, Bloodletting Altar",75.0,68.0
227,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,Sanctum of the Fallen,"Ironheart Forges, Bloodletting Altar, Grand Cathedral",69.75,110.75
228,bad_vs_bad,bad,bad,Player 2,1,winner_declared,52,Arcane Manipulators,Ash Chancellor,War-Wrought Citadel,"Bloodletting Altar, Arcane Nexus, Silent Chasm",55.25,76.75
229,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,High Command Spire,"Bloodletting Altar, Arcane Nexus, Breach Point",88.0,77.0
230,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Quartermaster's Bastion,"Grand Cathedral, Arcane Nexus, Silent Chasm",75.75,84.0
231,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Quartermaster's Bastion,"Silent Chasm, Breach Point, Hall of Mirrors",97.75,55.5
232,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,High Command Spire,"Arcane Nexus, Martyr’s Square, Breach Point",100.0,56.75
233,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Sanctum of the Fallen,"Scorched Wastes, Arcane Nexus, Silent Chasm",63.5,100.75
234,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Sanctum of the Fallen,"Breach Point, Martyr’s Square, Bloodletting Altar",90.75,66.75
235,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,Sanctum of the Fallen,"Ironheart Forges, Breach Point, Silent Chasm",61.0,85.25
236,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,War-Wrought Citadel,"Scorched Wastes, Breach Point, Silent Chasm",96.25,69.0
237,bad_vs_bad,bad,bad,Player 1,0,winner_declared,51,Sacrificial Cult,Vanguard,Sanctum of the Fallen,"Hall of Mirrors, Arcane Nexus, Martyr’s Square",78.75,64.5
238,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,Ossuary Keep,"Silent Chasm, Scorched Wastes, Grand Cathedral",86.75,77.5
239,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Sanctum of the Fallen,"Arcane Nexus, Breach Point, Hall of Mirrors",114.75,84.0
240,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Siege Masters,Grand Strategist,Sanctum of the Fallen,"Scorched Wastes, Bloodletting Altar, Grand Cathedral",84.75,94.0
241,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Grand Cathedral, Arcane Nexus, Breach Point",71.75,109.75
242,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,Quartermaster's Bastion,"Scorched Wastes, Grand Cathedral, Bloodletting Altar",100.0,92.75
243,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Sanctum of the Fallen,"Grand Cathedral, Breach Point, Bloodletting Altar",65.0,96.75
244,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Quartermaster's Bastion,"Ironheart Forges, Bloodletting Altar, Hall of Mirrors",84.0,114.25
245,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,Sanctum of the Fallen,"Arcane Nexus, Ironheart Forges, Hall of Mirrors",91.25,73.0
246,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Quartermaster's Bastion,"Grand Cathedral, Silent Chasm, Arcane Nexus",66.75,91.0
247,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,Quartermaster's Bastion,"Silent Chasm, Martyr’s Square, Arcane Nexus",87.25,93.5
248,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,Quartermaster's Bastion,"Arcane Nexus, Ironheart Forges, Scorched Wastes",60.75,101.5
249,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,Quartermaster's Bastion,"Ironheart Forges, Hall of Mirrors, Breach Point",54.0,114.25
250,bad_vs_bad,bad,bad,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,High Command Spire,"Ironheart Forges, Bloodletting Altar, Hall of Mirrors",80.25,86.25
251,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,5,Arcane Manipulators,Grand Strategist,Quartermaster's Bastion,"Ironheart Forges, Breach Point, Grand Cathedral",7.75,99.0
252,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,8,Inspiring Defenders,Ash Chancellor,Sanctum of the Fallen,"Martyr’s Square, Grand Cathedral, Bloodletting Altar",24.0,88.0
253,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,6,Sacrificial Cult,Grand Strategist,High Command Spire,"Ironheart Forges, Bloodletting Altar, Hall of Mirrors",23.75,91.75
254,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,8,Siege Masters,Grand Strategist,High Command Spire,"Breach Point, Hall of Mirrors, Bloodletting Altar",9.75,114.0
255,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,5,Arcane Manipulators,Grand Strategist,War-Wrought Citadel,"Grand Cathedral, Hall of Mirrors, Ironheart Forges",8.0,98.75
256,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,6,Siege Masters,Grand Strategist,Ossuary Keep,"Silent Chasm, Scorched Wastes, Grand Cathedral",8.5,103.5
257,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,6,Siege Masters,Arch-Hierarch,Quartermaster's Bastion,"Silent Chasm, Grand Cathedral, Ironheart Forges",10.0,91.0
258,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,6,Arcane Manipulators,Vanguard,High Command Spire,"Ironheart Forges, Arcane Nexus, Bloodletting Altar",8.25,89.5
259,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,6,Siege Masters,Storm Warden,Quartermaster's Bastion,"Ironheart Forges, Breach Point, Hall of Mirrors",6.25,96.75
260,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,7,Siege Masters,Arch-Hierarch,High Command Spire,"Ironheart Forges, Arcane Nexus, Breach Point",21.5,85.0
261,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,7,Siege Masters,Vanguard,Ossuary Keep,"Grand Cathedral, Breach Point, Ironheart Forges",8.75,96.25
262,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,6,Arcane Manipulators,Arch-Hierarch,Ossuary Keep,"Grand Cathedral, Hall of Mirrors, Arcane Nexus",9.75,95.75
263,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,5,Sacrificial Cult,Ash Chancellor,High Command Spire,"Arcane Nexus, Bloodletting Altar, Grand Cathedral",11.0,88.0
264,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,5,Inspiring Defenders,Ash Chancellor,Sanctum of the Fallen,"Breach Point, Martyr’s Square, Ironheart Forges",8.5,92.0
265,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,6,Sacrificial Cult,Storm Warden,Ossuary Keep,"Ironheart Forges, Scorched Wastes, Breach Point",5.25,89.75
266,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,7,Sacrificial Cult,Arch-Hierarch,Ossuary Keep,"Arcane Nexus, Hall of Mirrors, Breach Point",23.5,78.0
267,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,5,Relentless Assault,Arch-Hierarch,Ossuary Keep,"Grand Cathedral, Martyr’s Square, Arcane Nexus",6.0,92.0
268,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,6,Inspiring Defenders,Vanguard,Sanctum of the Fallen,"Bloodletting Altar, Ironheart Forges, Silent Chasm",7.75,92.0
269,bad_vs_mediocre,bad,mediocre,Player 2,1,winner_declared,5,Relentless Assault,Vanguard,Ossuary Keep,"Scorched Wastes, Silent Chasm, Ironheart Forges",5.0,87.25
